,Candidate,State,District,Office Type,Race Type,Race Primary Election Date,Primary Status,Primary Runoff Status,General Status,Primary %,Won Primary,Party Affiliation,Cand_Office,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
948,AVA PATE,TX,U.S. House Texas District 18,Representative,Regular,3/6/18,Advanced,None,On the Ballot,100.0,Yes,Rep,H,TX,18.0,REP,CHALLENGER,10883.41,10287.27,950.78,0.0,12/31/2018,8030 ZIMMERMANN DR,,HOUSTON,TX,77088.0,5000.0,1620.0,6620.0,0.0,0.0,4263.41,10883.41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10287.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10883.41,10287.27,354.64,0.0,01/01/2017
949,KEVIN ROBERTS,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Advanced,Lost,None,33.03,No,Rep,H,TX,2.0,REP,OPEN,1086643.11,1086643.11,0.0,0.0,07/19/2018,6810 CYPRESS CREEK PKWY,,HOUSTON,TX,77069.0,581875.18,20721.08,602596.26,87835.25,0.0,3125.0,693556.51,0.0,393000.0,0.0,393000.0,86.6,0,0,0.0,992718.65,0.0,0.0,0.0,78142.41,0.0,78142.41,13500.0,0.0,0.0,13500.0,2282.05,680056.51,992632.05,0.0,0.0,11/08/2017
950,DANIEL CRENSHAW,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,27.42,Yes,Rep,H,TX,2.0,UNK,OPEN,1865423.71,1844245.24,21178.47,0.0,12/31/2018,PO BOX 691325,,HOUSTON,TX,772691325.0,1293131.16,196485.47,1489616.63,347472.17,0.0,156.0,1837244.8,25756.57,0.0,0.0,0.0,1931.2,0,0,491.14,1748848.24,0.0,0.0,0.0,0.0,0.0,0.0,22264.0,0.0,2300.0,24564.0,70833.0,1812680.8,1746917.04,0.0,0.0,11/16/2017
951,DAVID BALAT,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,0.75,No,Rep,H,TX,2.0,REP,OPEN,180021.54,180021.54,0.0,41755.13,12/31/2018,633 HARTMAN,,HOUSTON,TX,77007.0,87721.28,5301.0,93022.28,0.0,0.0,0.0,93022.28,0.0,86600.0,0.0,86600.0,395.61,0,0,3.65,114526.67,0.0,0.0,0.0,44844.87,0.0,44844.87,20250.0,0.0,0.0,20250.0,400.0,72772.28,114131.06,0.0,0.0,01/01/2017
952,MALCOLM WHITTAKER,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,0.7,No,Rep,H,TX,2.0,REP,OPEN,11332.39,11312.39,0.0,0.0,12/31/2018,2429 BISSONNET STREET,#543,HOUSTON,TX,77005.0,10200.0,910.0,11110.0,0.0,0.0,222.39,11332.39,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11162.39,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0,11182.39,11162.39,0.0,0.0,10/01/2017
953,RICK WALKER,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,7.18,No,Rep,H,TX,2.0,REP,OPEN,602161.61,601096.66,1064.95,250000.0,12/31/2018,4321 KINGWOOD DRIVE,SUITE 164,KINGWOOD,TX,77339.0,103208.0,2367.17,105575.17,0.0,0.0,0.0,105575.17,0.0,495000.0,0.0,495000.0,1586.44,0,0,0.0,476766.66,0.0,0.0,0.0,100000.0,0.0,100000.0,24330.0,0.0,0.0,24330.0,0.0,81245.17,475180.22,0.0,0.0,10/01/2017
954,JUSTIN LURIE,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,0.92,No,Rep,H,TX,2.0,REP,OPEN,10018.54,10018.54,0.0,4836.0,03/31/2018,7526 TUMBLING ROAD,,HUMBLE,TX,77346.0,3800.0,676.0,4476.0,0.0,0.0,0.0,4476.0,542.54,5000.0,0.0,5000.0,0.0,0,0,0.0,9854.54,0.0,0.0,0.0,164.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,4476.0,9854.54,0.0,0.0,11/01/2017
955,JON SPIERS,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,0.9,No,Rep,H,TX,2.0,REP,OPEN,50137.77,49827.22,3010.55,60992.55,12/31/2018,2368A RICE BLVD #601,,HOUSTON,TX,77005.0,33647.77,2090.0,35737.77,0.0,0.0,5400.0,41137.77,0.0,9000.0,0.0,9000.0,0.0,0,0,0.0,41727.22,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0,0.0,8100.0,0.0,33037.77,41727.22,0.0,0.0,10/01/2017
956,CHIP ROY,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,27.06,Yes,Rep,H,TX,21.0,REP,OPEN,1895147.95,1757842.15,137305.8,0.0,12/31/2018,6705 W. HWY 290,SUITE 50295,AUSTIN,TX,78735.0,1311647.48,273032.03,1584679.51,306839.29,500.0,1308.57,1893327.37,1820.58,0.0,0.0,0.0,0.0,0,0,0.0,1747592.15,0.0,0.0,0.0,0.0,0.0,0.0,8250.0,0.0,2000.0,10250.0,0.0,1883077.37,1747592.15,0.0,0.0,10/01/2017
957,FRANCISCO CANSECO,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,3.47,No,Rep,H,TX,21.0,REP,OPEN,22361.49,22361.49,127821.13,123103.39,12/31/2018,19 JACKSON COURT,,SAN ANTONIO,TX,78230.0,21300.0,825.0,22125.0,0.0,0.0,236.49,22361.49,0.0,0.0,0.0,0.0,0.0,0,0,0.0,22361.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22361.49,22361.49,127821.13,0.0,01/01/2017
958,JASON ISAAC,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,10.04,No,Rep,H,TX,21.0,REP,OPEN,253514.56,253099.01,415.55,3375.0,12/31/2018,4301 W WILLIAM CANNON DRIVE,STE B-150 PMB 274,AUSTIN,TX,78749.0,224110.03,15529.53,239639.56,9000.0,0.0,1500.0,250139.56,0.0,3375.0,0.0,3375.0,0.0,0,0,0.0,216149.01,0.0,0.0,0.0,0.0,0.0,0.0,36950.0,0.0,0.0,36950.0,0.0,213189.56,216149.01,0.0,0.0,10/01/2017
959,SUSAN NARVAIZ,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,3.79,No,Rep,H,TX,21.0,REP,OPEN,70808.77,70387.05,421.72,0.0,12/31/2018,1308 EAST COMMON STREET,SUITE 205-54,NEW BRAUNFELS,TX,78130.0,21250.0,2860.0,24110.0,0.0,0.0,46545.84,70655.84,0.0,0.0,0.0,0.0,150.45,0,0,2.48,70387.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70655.84,70236.6,0.0,0.0,10/01/2017
960,ERIC BURKHART,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,1.01,No,Rep,H,TX,21.0,REP,OPEN,0.0,0.0,0.0,0.0,,237 LEGACY RIDGE,,CANYON LAKE,TX,78133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
961,AUTRY PRUITT,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,0.63,No,Rep,H,TX,21.0,REP,OPEN,13191.0,13191.0,0.0,7000.0,12/31/2018,27708 TOMBALL PKWY,#1002,TOMBALL,TX,77375.0,11750.0,1441.0,13191.0,0.0,0.0,0.0,13191.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13191.0,13191.0,0.0,0.0,06/26/2017
962,ROBERT STOVALL,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,4.76,No,Rep,H,TX,21.0,REP,OPEN,159554.5,157404.17,2150.33,69900.0,12/31/2018,P.O. BOX 460185,,SAN ANTONIO,TX,78246.0,110450.0,7569.0,118019.0,5500.0,0.0,1035.0,124554.0,0.0,35000.0,0.0,35000.0,0.5,0,0,0.0,157204.17,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,124354.0,157203.67,0.0,0.0,10/01/2017
963,IVAN ANDARZA,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,0.13,No,Rep,H,TX,21.0,REP,OPEN,8896.77,8235.6,661.17,0.0,04/23/2018,"611 S CONGRESS AVE, SUITE 210",,AUSTIN,TX,78704.0,900.0,135.0,1035.0,0.0,0.0,7861.77,8896.77,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8235.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8896.77,8235.6,0.0,0.0,10/01/2017
964,RYAN KRAUSE,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,3.2,No,Rep,H,TX,21.0,REP,OPEN,29903.07,29430.15,472.92,0.0,12/31/2018,26370 LEWIS RANCH ROAD,,NEW BRAUNFELS,TX,78123.0,10211.39,707.0,10918.39,0.0,0.0,0.0,10918.39,0.0,18984.68,0.0,18984.68,0.0,0,0,0.0,19944.09,0.0,0.0,0.0,9486.06,0.0,9486.06,0.0,0.0,0.0,0.0,0.0,10918.39,19944.09,0.0,0.0,10/01/2017
965,JENIFER SARVER,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,5.61,No,Rep,H,TX,21.0,REP,OPEN,213468.8,208073.06,5395.74,0.0,03/31/2018,2601 FOXGLEN DRIVE,,AUSTIN,TX,78704.0,176220.86,24251.96,200472.82,4500.0,0.0,25.0,204997.82,0.0,8470.98,0.0,8470.98,0.0,0,0,0.0,199602.08,0.0,0.0,0.0,8470.98,0.0,8470.98,0.0,0.0,0.0,0.0,0.0,204997.82,199602.08,0.0,0.0,10/01/2017
966,MAURO GARZA,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,0.92,No,Rep,H,TX,21.0,REP,OPEN,148455.7,119462.78,28992.92,220006.88,12/31/2018,118 PALOMA DRIVE,,SAN ANTONIO,TX,78212.0,2700.0,0.0,2700.0,0.0,0.0,2.0,2702.0,0.0,145733.0,0.0,145733.0,0.0,0,0,20.7,119462.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702.0,119462.78,0.0,0.0,10/01/2017
967,FOSTER HAGEN,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,0.55,No,Rep,H,TX,21.0,REP,OPEN,13685.01,13685.01,0.0,0.0,02/14/2018,1212 GUADALUPE ST STE 606,,AUSTIN,TX,78701.0,0.0,0.0,0.0,0.0,0.0,13685.01,13685.01,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13685.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13685.01,13685.01,0.0,0.0,11/21/2017
968,SAMUEL TEMPLE,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,1.42,No,Rep,H,TX,21.0,REP,OPEN,14581.7,14405.05,86.77,0.0,04/07/2018,2715 WOODLEY,,SAN ANTONIO,TX,78232.0,13316.76,1264.94,14581.7,0.0,0.0,0.0,14581.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14405.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14581.7,14405.05,0.0,0.0,10/01/2017
969,PEGGY WARDLAW,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,1.79,No,Rep,H,TX,21.0,REP,OPEN,17095.0,12289.92,4805.08,13690.0,03/31/2018,19910 PARK RANCH,,SAN ANTONIO,TX,78259.0,1950.0,1455.0,3405.0,0.0,0.0,0.0,3405.0,0.0,13690.0,0.0,13690.0,0.0,0,0,0.0,12289.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,12289.92,0.0,0.0,12/19/2017
970,MICHAEL CLOUD,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,33.83,Yes,Rep,H,TX,27.0,REP,INCUMBENT,746292.27,688599.86,57692.41,26298.71,12/31/2018,PO BOX 7027,,VICTORIA,TX,77903.0,504193.32,41941.16,546134.48,199807.02,300.0,0.0,746241.5,0.0,0.0,0.0,0.0,50.77,0,0,0.0,682799.86,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,0.0,0.0,5800.0,0.0,740441.5,682749.09,0.0,0.0,07/01/2017
971,BECH BRUUN,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Advanced,Lost,None,36.09,No,Rep,H,TX,27.0,REP,OPEN,662739.22,662520.68,218.54,6894.45,12/31/2018,711 NORTH CARANCAHUA ST STE 1660,,CORPUS CHRISTI,TX,78401.0,501406.87,17582.35,518989.22,143750.0,0.0,0.0,662739.22,0.0,0.0,0.0,0.0,0.0,0,0,0.0,654620.68,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,3000.0,4000.0,3900.0,658739.22,654620.68,0.0,0.0,12/04/2017
972,CHRIS MAPP,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,12.14,No,Rep,H,TX,27.0,REP,OPEN,47924.5,52442.4,-4517.9,74017.14,12/31/2018,1808 W ADAMS AVE,,PORT O'CONNOR,TX,77982.0,13850.0,6390.0,20240.0,0.0,561.0,0.0,20801.0,0.0,20123.5,7000.0,27123.5,0.0,0,0,0.0,45442.4,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,20801.0,45442.4,0.0,32.73,10/04/2017
973,JOHN GRUNWALD,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,6.86,No,Rep,H,TX,27.0,REP,OPEN,0.0,0.0,0.0,0.0,,15227 WINDY COVE DRIVE,,HOUSTON,TX,77095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
974,EDDIE GASSMAN,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,2.8,No,Rep,H,TX,27.0,REP,OPEN,0.0,0.0,0.0,0.0,,13601 MORO LANE,,CORPUS CHRISTI,TX,78463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
975,JERRY HALL,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,8.27,No,Rep,H,TX,27.0,REP,OPEN,0.0,0.0,0.0,0.0,,P.O. BOX 843,,CORPUS CHRISTI,TX,78401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
976,PHILLIP ARONOFF,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,38.6,Yes,Rep,H,TX,29.0,REP,OPEN,98542.03,98484.59,57.44,57.44,12/31/2018,2221 POTOMAC DR UNIT B,,HOUSTON,TX,77057.0,81867.0,7675.03,89542.03,4000.0,0.0,0.0,93542.03,0.0,5000.0,0.0,5000.0,0.0,0,0,0.0,97819.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,93542.03,97819.59,0.0,0.0,12/04/2017
977,ROBERT SCHAFRANEK,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,16.73,No,Rep,H,TX,29.0,REP,OPEN,0.0,0.0,0.0,0.0,,14354 MEMORIAL DRIVE,SUITE 1074,HOUSTON,TX,77079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
978,JAIMY BLANCO,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,21.08,No,Rep,H,TX,29.0,REP,OPEN,0.0,0.0,0.0,0.0,,4808 FAIRMONT PARKWAY,APT 110,PASADENA,TX,77505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
979,DAVID NIEDERKORN,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Lost,None,None,9.39,No,Rep,H,TX,3.0,REP,OPEN,53845.74,45548.45,9297.29,51000.0,12/31/2018,508 WEST LOOKOUT DRIVE,SUITE 14-1082,RICHARDSON,TX,75080.0,1845.74,2000.0,3845.74,0.0,0.0,0.0,3845.74,0.0,50000.0,0.0,50000.0,0.0,0,0,0.0,45548.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.74,45548.45,1000.0,0.0,10/01/2017
980,ALEX DONKERVOET,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Lost,None,None,5.93,No,Rep,H,TX,3.0,REP,OPEN,0.0,0.0,0.0,0.0,,PO BOX 797272,,DALLAS,TX,75379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
981,WILLIE BILLUPS,TX,U.S. House Texas District 33,Representative,Regular,3/6/18,Advanced,None,On the Ballot,100.0,Yes,Rep,H,TX,33.0,REP,CHALLENGER,59561.06,60062.25,-501.19,200.0,12/31/2018,P.O. BOX 201766,,ARLINGTON,TX,76006.0,25350.0,24761.06,50111.06,0.0,0.0,6500.0,56611.06,0.0,2800.0,0.0,2800.0,150.0,0,0,0.0,57397.25,0.0,0.0,0.0,2600.0,0.0,2600.0,65.0,0.0,0.0,65.0,0.0,56546.06,57247.25,0.0,0.0,10/06/2017
982,DAVID SMALLING,TX,U.S. House Texas District 35,Representative,Regular,3/6/18,Advanced,None,On the Ballot,53.3,Yes,Rep,H,TX,35.0,REP,CHALLENGER,46669.0,46370.89,298.11,45628.0,12/31/2018,11006 STRAYHORN,,DALLAS,TX,75228.0,0.0,341.0,341.0,0.0,0.0,0.0,341.0,0.0,46328.0,0.0,46328.0,0.0,0,0,0.0,26892.87,0.0,0.0,0.0,700.0,0.0,700.0,0.0,0.0,0.0,0.0,18778.02,341.0,26892.87,0.0,0.0,10/23/2017
983,LANCE GOODEN,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,29.97,Yes,Rep,H,TX,5.0,REP,OPEN,1038984.33,884794.07,154190.26,163910.79,12/31/2018,215 ELM DR,,TERRELL,TX,75160.0,651233.75,15380.0,666613.75,372370.58,0.0,0.0,1038984.33,0.0,0.0,0.0,0.0,0.0,0,0,0.0,884794.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038984.33,884794.07,0.0,0.0,10/01/2017
984,BUNNI POUNDS,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Advanced,Lost,None,21.95,No,Rep,H,TX,5.0,REP,OPEN,905242.7,905242.7,0.0,0.0,08/21/2018,PO BOX 181493,,DALLAS,TX,75218.0,708609.62,50824.75,759434.37,125352.06,0.0,281.27,885067.7,0.0,20000.0,0.0,20000.0,175.0,0,0,0.0,813216.7,0.0,0.0,0.0,20000.0,0.0,20000.0,61725.0,0.0,8001.0,69726.0,2300.0,815341.7,813041.7,0.0,0.0,10/01/2017
985,CHARLES LINGERFELT,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Lost,None,None,1.75,No,Rep,H,TX,5.0,REP,OPEN,0.0,0.0,0.0,0.0,,PO BOX 360772,,DALLAS,TX,75336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
986,KENNETH SHEETS,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Lost,None,None,11.99,No,Rep,H,TX,5.0,REP,OPEN,196075.0,196075.0,0.0,0.0,05/17/2018,802 BANBURY CT,,MESQUITE,TX,75181.0,170450.0,11375.0,181825.0,13750.0,0.0,500.0,196075.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,195075.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,195075.0,195075.0,0.0,0.0,11/06/2017
987,SAM DEEN,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Lost,None,None,17.16,No,Rep,H,TX,5.0,REP,OPEN,79963.06,79963.06,0.0,0.0,12/31/2018,106 ROLLING HILLS DR,,CANTON,TX,75103.0,59880.0,14490.0,74370.0,0.0,0.0,5593.06,79963.06,0.0,0.0,0.0,0.0,0.0,0,0,0.0,79963.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79963.06,79963.06,0.0,0.0,11/01/2017
988,DAVID WILLIAMS,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Lost,None,None,2.73,No,Rep,H,TX,5.0,REP,OPEN,0.0,0.0,0.0,0.0,,1401 WOODLAND HILLS DRIVE,,TYLER,TX,75701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
989,JASON WRIGHT,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Lost,None,None,11.42,No,Rep,H,TX,5.0,REP,OPEN,146579.87,146579.87,0.0,0.0,03/31/2018,1242 N. PACIFIC STREET,,MINEOLA,TX,75773.0,124952.87,5397.0,130349.87,7230.0,0.0,0.0,137579.87,0.0,0.0,0.0,0.0,9000.0,0,0,0.0,140079.87,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,6500.0,0.0,131079.87,131079.87,0.0,0.0,10/01/2017
990,DEBORAH GAGLIARDI,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,3.65,No,Rep,H,TX,6.0,REP,OPEN,0.0,0.0,0.0,0.0,,1275 NORTH MAIN,,MANSFIELD,TX,76063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
991,MARK MITCHELL,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,4.68,No,Rep,H,TX,6.0,REP,OPEN,0.0,0.0,0.0,0.0,,7220 CRAIG STREET,,FORT WORTH,TX,76112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
992,TROY RATTERREE,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,4.04,No,Rep,H,TX,6.0,REP,OPEN,52860.0,52860.0,0.0,0.0,04/06/2018,3908 HERITAGE COURT,,BURLESON,TX,76028.0,3750.0,110.0,3860.0,0.0,0.0,0.0,3860.0,0.0,49000.0,0.0,49000.0,0.0,0,0,0.0,49031.67,0.0,0.0,0.0,3828.33,0.0,3828.33,0.0,0.0,0.0,0.0,0.0,3860.0,49031.67,0.0,0.0,01/03/2018
993,MEL HASSELL,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,0.58,No,Rep,H,TX,6.0,REP,OPEN,0.0,0.0,0.0,0.0,,PO BOX 227155,,DALLAS,TX,75222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
994,KEVIN HARRISON,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,3.85,No,Rep,H,TX,6.0,REP,OPEN,0.0,0.0,0.0,0.0,,3540 EAST BROAD STREET ,APT 301,MANSFIELD,TX,76063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
995,THOMAS DILLINGHAM,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,1.18,No,Rep,S,TX,0.0,REP,CHALLENGER,0.0,0.0,0.0,0.0,,7133 BARBADOS DR,,NORTH RICHLAND HIL,TX,76180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
996,THOMAS DILLINGHAM,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,1.18,No,Rep,H,TX,6.0,REP,OPEN,0.0,0.0,0.0,0.0,,7133 BARBADOS DRIVE,,RICHLAND HILLS,TX,76180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
997,SHANNON DUBBERLY,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,6.28,No,Rep,H,TX,6.0,REP,OPEN,117077.62,117077.62,0.0,45000.0,03/31/2018,P.O. BOX 172614,,ARLINGTON,TX,76003.0,61215.52,10811.3,72026.82,0.0,0.0,50.0,72076.82,0.0,45000.0,0.0,45000.0,0.0,0,0,0.8,114027.62,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,0.0,0.0,3050.0,0.0,69026.82,114027.62,0.0,0.0,12/01/2017
